Date,LastTradePrice,Max,Min,Avg. Price,%chg.,Volume,Turnover in BEST,TotalTurnover
12/2/2024,,,,,,0,0,0
11/29/2024,,,,,,0,0,0
11/28/2024,,,,,,0,0,0
11/27/2024,,,,,,0,0,0
12/3/2024,,,,,,0,0,0
12/4/2024,,,,,,0,0,0
